Label,Text
aggressive,"আর আওয়ামী লীগ যে প্রকাশ্য গুলি নিয়ে জনগণ কে হুমকি দেয়,  ছাত্রলীগ যে ধষন করে ভিডিও করে তাহলে শুধু বিএনপি শুধু কিছু বললেই দোষ"
aggressive,আসলে হিন্দু সম্প্রদায়ের অনুগামীরা পাগলের মেলা। তারা পাগল তাই হিন্দু ধর্ম পালন করে।
aggressive,"আওয়ামী লীগ ছাএলীগ দেখতে মানুষের মত কিন্তু মানুষ না এরা জানোয়ার, আওয়ামী লীগ ছাএলীগ নরপিচাশের নাম "
aggressive,উম্মতে মুহাম্মাদি কোরানের ভূল বের করা আমার কাজ না আমি কোরান দিয়া আমার ফুটায় লেগে থাকা হাগা💩💩 মুছি তাও আমার নিজের টাকায় কেনা কিতাব।
aggressive,"শালারা, সবগুলো মর।নবী দিবস নামে দিবস উদ্বোধন।1"
aggressive,আও আগমী লিগ মানেই চোর যারা আও আমীলিগ করে সব টি চোর
aggressive,পাদ্মা সেতু ১৫০ কোটি টাকা মাইরা দিসে শালা কাদের সাহের
aggressive,সব টিভি নাট্য শিল্পীরাই কুকুরের দল ভারতের নাটক গুলো বাংলার মা বোনদের খারাপ করা বোঝেনা সে বোঝেনা পাখি সিরিয়ালের সময় শিল্প কি নিচে ঢুকানো ছিল ? কই মালাউন চঞ্চল ? যদি বন্ধ হয় তবে ভারতে সিরিয়ালের সময় আগে মালাউনদের মুখ খোলা নাস্তিক তৌকির বর্তমানে বাংলার টিভি নাটকে মেয়ে শিল্পীদের ড্রেসের কাহিনী দেখলে ভারতকেও হার মানায় এগুলো পরিবর্তন কর ?
aggressive,"আরে দূর খানকির পোলা,,তুই আবার কোন খানের পাগলরে বাইনচুদ,,,"
aggressive,মাটির তৈরী দেবতা কি করতে পারে যাকে চাইলেই ভেংগে ফেলা যায়?যে দেবতা নিজেকেই রক্ষা করতে পারে না সে আবার কিভাবে অন্যকে রক্ষা করতে পারবে?
